SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,SEASON,PLAYER_NAME_LABEL,YEAR,MONTH,GAME_SCORE,PTS_ROLL10,AST_ROLL10,REB_ROLL10,GAME_SCORE_ROLL10
21997,947,29701184,,PHI @ TOR,W,37,13,21,0.619,0,1,0.0,0,1,0.0,3,5,8,6,4,1,1,3,26,33,0,1997-98,Allen Iverson,,,26.4,26.0,6.0,8.0,26.4
21997,947,29701164,,PHI vs. CHI,L,41,4,17,0.235,1,3,0.333,9,12,0.75,3,3,6,6,1,3,7,2,18,-18,0,1997-98,Allen Iverson,,,9.0,22.0,6.0,7.0,17.7
21997,947,29701142,,PHI @ ATL,L,42,11,23,0.478,1,2,0.5,3,3,1.0,1,1,2,2,2,0,5,3,26,-9,0,1997-98,Allen Iverson,,,12.5,23.3,4.7,5.3,16.0
21997,947,29701122,,PHI @ CLE,L,40,10,15,0.667,1,2,0.5,11,13,0.846,0,1,1,5,1,0,5,6,32,-8,0,1997-98,Allen Iverson,,,22.1,25.5,4.8,4.2,17.5
21997,947,29701117,,PHI @ MIN,L,44,15,26,0.577,1,4,0.25,12,14,0.857,2,2,4,2,1,0,2,3,43,-3,0,1997-98,Allen Iverson,,,31.2,29.0,4.2,4.2,20.2
21997,947,29701102,,PHI vs. CHH,W,42,9,18,0.5,1,1,1.0,11,12,0.917,4,6,10,6,3,0,1,4,30,12,0,1997-98,Allen Iverson,,,29.8,29.2,4.5,5.2,21.8
21997,947,29701087,,PHI @ ORL,L,32,9,17,0.529,1,3,0.333,4,5,0.8,0,3,3,4,1,0,2,3,23,-18,0,1997-98,Allen Iverson,,,15.8,28.3,4.4,4.9,21.0
21997,947,29701076,,PHI vs. TOR,W,44,14,25,0.56,1,3,0.333,7,7,1.0,2,7,9,8,4,0,0,2,36,13,0,1997-98,Allen Iverson,,,36.4,29.2,4.9,5.4,22.9
21997,947,29701060,,PHI vs. LAC,W,41,10,20,0.5,0,2,0.0,1,2,0.5,4,5,9,7,3,0,2,4,21,15,0,1997-98,Allen Iverson,,,19.2,28.3,5.1,5.8,22.5
21997,947,29701048,,PHI @ WAS,W,42,11,21,0.524,1,2,0.5,7,10,0.7,1,5,6,6,3,1,1,2,30,14,0,1997-98,Allen Iverson,,,26.8,28.5,5.2,5.8,22.9
21997,947,29701039,,PHI @ CHH,L,39,12,24,0.5,2,4,0.5,2,5,0.4,1,0,1,2,2,0,3,3,28,-11,0,1997-98,Allen Iverson,,,14.7,28.7,4.8,5.1,21.8
21997,947,29701024,,PHI vs. BOS,W,43,5,13,0.385,1,2,0.5,9,12,0.75,1,4,5,7,1,1,3,1,20,7,0,1997-98,Allen Iverson,,,16.8,28.9,4.9,5.0,22.5
21997,947,29701010,,PHI vs. SAS,L,36,10,17,0.588,0,1,0.0,4,6,0.667,1,1,2,6,1,0,1,2,24,-21,0,1997-98,Allen Iverson,,,19.7,28.7,5.3,5.0,23.2
21997,947,29700996,,PHI vs. NJN,L,38,8,20,0.4,0,3,0.0,1,1,1.0,2,0,2,1,2,0,3,6,17,-12,0,1997-98,Allen Iverson,,,4.9,27.2,4.9,5.1,21.5
21997,947,29700982,,PHI vs. DET,L,44,2,14,0.143,0,3,0.0,0,0,0.0,0,1,1,8,2,1,1,3,4,-14,0,1997-98,Allen Iverson,,,1.4,23.3,5.5,4.8,18.6
21997,947,29700972,,PHI @ BOS,L,40,6,13,0.462,1,4,0.25,8,13,0.615,0,2,2,3,1,0,5,0,21,-8,0,1997-98,Allen Iverson,,,11.0,22.4,5.2,4.0,16.7
21997,947,29700959,,PHI vs. UTA,L,40,11,21,0.524,1,3,0.333,5,7,0.714,1,2,3,3,1,0,6,4,28,-8,0,1997-98,Allen Iverson,,,13.7,22.9,5.1,4.0,16.5
21997,947,29700946,,PHI @ DET,W,46,12,22,0.545,0,4,0.0,14,16,0.875,1,0,1,6,4,0,4,0,38,10,0,1997-98,Allen Iverson,,,31.5,23.1,4.9,3.2,16.0
21997,947,29700934,,PHI @ NYK,L,44,9,27,0.333,1,7,0.143,10,16,0.625,5,4,9,6,6,0,1,2,29,-3,0,1997-98,Allen Iverson,,,24.4,23.9,4.8,3.2,16.5
21997,947,29700914,,PHI @ MIL,W,41,9,19,0.474,0,0,0.0,2,3,0.667,1,3,4,1,3,0,2,1,20,-2,0,1997-98,Allen Iverson,,,12.8,22.9,4.3,3.0,15.1
21997,947,29700906,,PHI vs. ATL,W,39,15,26,0.577,1,2,0.5,3,3,1.0,1,5,6,10,0,0,1,0,34,32,0,1997-98,Allen Iverson,,,30.0,23.5,5.1,3.5,16.6
21997,947,29700891,,PHI vs. WAS,W,39,11,21,0.524,1,2,0.5,9,9,1.0,2,0,2,5,0,0,4,4,32,9,0,1997-98,Allen Iverson,,,21.0,24.7,4.9,3.2,17.0
21997,947,29700879,,PHI vs. ORL,L,42,7,14,0.5,1,2,0.5,4,6,0.667,2,1,3,7,2,0,4,4,19,-13,0,1997-98,Allen Iverson,,,14.2,24.2,5.0,3.3,16.5
21997,947,29700871,,PHI @ WAS,L,38,4,14,0.286,0,0,0.0,8,8,1.0,1,0,1,5,1,0,3,0,16,-14,0,1997-98,Allen Iverson,,,10.0,24.1,5.4,3.2,17.0
21997,947,29700858,,PHI vs. NYK,W,42,9,16,0.563,0,2,0.0,4,7,0.571,0,6,6,7,1,1,4,2,22,8,0,1997-98,Allen Iverson,,,16.8,25.9,5.3,3.7,18.5
21997,947,29700844,,PHI vs. MIL,W,38,5,14,0.357,0,0,0.0,2,7,0.286,2,3,5,5,1,1,1,1,12,9,0,1997-98,Allen Iverson,,,8.3,25.0,5.5,4.0,18.3
21997,947,29700821,,PHI @ SAS,L,41,9,22,0.409,0,1,0.0,1,3,0.333,0,4,4,4,1,0,1,1,19,-5,0,1997-98,Allen Iverson,,,10.0,24.1,5.6,4.1,17.9
21997,947,29700814,,PHI @ DEN,W,43,7,19,0.368,0,1,0.0,4,6,0.667,0,3,3,6,4,0,3,1,18,16,0,1997-98,Allen Iverson,,,12.4,22.1,5.6,4.3,16.0
21997,947,29700801,,PHI @ LAC,L,43,7,18,0.389,0,4,0.0,0,0,0.0,1,0,1,9,1,0,2,4,14,-10,0,1997-98,Allen Iverson,,,8.6,20.6,5.9,3.5,14.4
21997,947,29700793,,PHI @ PHX,W,41,8,20,0.4,1,5,0.2,10,11,0.909,0,3,3,5,2,0,3,2,27,7,0,1997-98,Allen Iverson,,,18.4,21.3,6.3,3.4,15.0
21997,947,29700774,,PHI vs. IND,L,40,14,22,0.636,3,3,1.0,2,5,0.4,0,4,4,8,2,0,2,2,33,6,0,1997-98,Allen Iverson,,,28.0,21.2,6.1,3.2,14.8
21997,947,29700768,,PHI @ NJN,W,45,10,18,0.556,0,0,0.0,7,10,0.7,3,4,7,12,3,1,5,4,27,11,0,1997-98,Allen Iverson,,,26.0,20.7,6.8,3.7,15.3
21997,947,29700753,,PHI @ IND,L,31,5,9,0.556,0,2,0.0,3,6,0.5,0,3,3,5,1,0,6,4,13,10,0,1997-98,Allen Iverson,,,5.3,20.1,6.6,3.7,14.4
21997,947,29700736,,PHI vs. CLE,W,43,9,19,0.474,0,1,0.0,9,12,0.75,2,2,4,8,3,0,5,3,27,-4,0,1997-98,Allen Iverson,,,20.5,21.2,6.9,4.0,15.4
21997,947,29700718,,PHI vs. NJN,L,38,9,16,0.563,1,1,1.0,7,10,0.7,1,2,3,7,2,0,4,1,26,2,0,1997-98,Allen Iverson,,,21.0,21.6,6.9,3.7,15.8
21997,947,29700710,,PHI @ CHH,L,36,11,19,0.579,2,4,0.5,6,9,0.667,1,0,1,3,0,0,1,3,30,-8,0,1997-98,Allen Iverson,,,20.5,23.4,6.7,3.3,17.1
21997,947,29700694,,PHI vs. DAL,W,43,10,16,0.625,4,4,1.0,3,5,0.6,0,2,2,6,2,0,9,2,27,-9,0,1997-98,Allen Iverson,,,16.0,24.2,6.9,3.1,17.7
21997,947,29700668,,PHI vs. MIA,L,39,7,14,0.5,2,2,1.0,2,2,1.0,4,3,7,5,5,0,4,3,18,-14,0,1997-98,Allen Iverson,,,18.0,24.2,6.8,3.5,18.2
21997,947,29700652,,PHI vs. PHX,L,40,11,20,0.55,3,7,0.429,5,6,0.833,1,2,3,7,2,0,7,3,30,-1,0,1997-98,Allen Iverson,,,20.0,25.8,6.6,3.7,19.4
21997,947,29700637,,PHI vs. HOU,L,35,3,14,0.214,0,4,0.0,4,6,0.667,0,0,0,5,3,1,4,0,10,-14,0,1997-98,Allen Iverson,,,3.8,24.1,6.6,3.4,17.9
21997,947,29700622,,PHI @ ATL,L,40,5,14,0.357,1,4,0.25,7,7,1.0,0,5,5,4,1,0,7,2,18,-19,0,1997-98,Allen Iverson,,,7.7,22.6,6.2,3.5,15.9
21997,947,29700615,,PHI vs. IND,L,41,2,11,0.182,0,1,0.0,2,2,1.0,0,6,6,6,1,2,3,5,6,-6,0,1997-98,Allen Iverson,,,2.5,20.5,5.6,3.4,13.5
21997,947,29700602,,PHI @ TOR,L,34,6,12,0.5,0,1,0.0,1,2,0.5,2,3,5,6,2,0,5,5,13,-6,0,1997-98,Allen Iverson,,,8.1,20.5,5.7,3.6,13.8
21997,947,29700589,,PHI @ CLE,L,32,2,9,0.222,0,3,0.0,4,4,1.0,0,1,1,9,0,0,2,3,8,-18,0,1997-98,Allen Iverson,,,5.9,18.6,5.8,3.3,12.4
21997,947,29700579,,PHI vs. POR,W,37,10,18,0.556,0,1,0.0,2,2,1.0,1,3,4,6,5,0,0,4,22,8,0,1997-98,Allen Iverson,,,22.6,18.2,5.7,3.4,12.5
21997,947,29700567,,PHI @ MIA,L,39,7,17,0.412,1,6,0.167,4,4,1.0,2,4,6,4,3,0,3,2,19,-9,0,1997-98,Allen Iverson,,,14.5,17.1,5.8,3.9,11.9
21997,947,29700552,,PHI vs. SAC,W,43,11,21,0.524,1,3,0.333,1,2,0.5,0,2,2,10,2,0,3,3,24,4,0,1997-98,Allen Iverson,,,18.7,16.8,6.2,3.9,12.2
21997,947,29700538,,PHI vs. GSW,W,35,9,17,0.529,3,5,0.6,7,8,0.875,1,4,5,7,3,1,3,4,28,25,0,1997-98,Allen Iverson,,,25.2,17.8,6.4,3.7,12.9
21997,947,29700525,,PHI vs. CHI,W,39,10,16,0.625,0,3,0.0,11,13,0.846,0,3,3,6,3,0,2,4,31,11,0,1997-98,Allen Iverson,,,27.5,17.9,6.3,3.7,13.6
21997,947,29700509,,PHI vs. VAN,W,39,7,17,0.412,2,6,0.333,1,4,0.25,0,5,5,10,2,0,2,2,17,16,0,1997-98,Allen Iverson,,,14.4,18.6,6.8,4.2,14.7
21997,947,29700461,,PHI @ UTA,L,44,8,22,0.364,2,7,0.286,9,10,0.9,1,4,5,7,2,1,2,2,27,2,0,1997-98,Allen Iverson,,,21.1,19.5,7.1,4.2,16.0
21997,947,29700450,,PHI @ LAL,W,48,10,22,0.455,1,3,0.333,10,11,0.909,1,4,5,11,2,0,4,2,31,9,0,1997-98,Allen Iverson,,,26.0,22.0,7.6,4.1,18.4
21997,947,29700438,,PHI @ SEA,L,27,3,9,0.333,0,1,0.0,2,2,1.0,0,4,4,3,0,0,2,2,8,-17,0,1997-98,Allen Iverson,,,3.4,21.5,7.3,4.0,17.9
21997,947,29700424,,PHI @ VAN,W,42,11,20,0.55,0,1,0.0,7,14,0.5,0,2,2,11,4,0,2,2,29,9,0,1997-98,Allen Iverson,,,26.1,23.6,7.5,4.1,20.0
21997,947,29700421,,PHI @ POR,L,38,8,18,0.444,1,2,0.5,4,5,0.8,2,3,5,8,3,1,8,1,21,-8,0,1997-98,Allen Iverson,,,14.4,23.5,7.7,4.2,19.1
21997,947,29700405,,PHI @ SAC,L,39,2,14,0.143,0,2,0.0,13,16,0.813,3,4,7,11,4,2,4,1,17,-3,0,1997-98,Allen Iverson,,,18.8,23.3,8.4,4.3,19.6
21997,947,29700400,,PHI @ GSW,W,42,4,12,0.333,0,3,0.0,4,8,0.5,2,4,6,7,2,0,1,2,12,7,0,1997-98,Allen Iverson,,,11.3,22.1,8.1,4.7,18.8
21997,947,29700365,,PHI vs. DET,L,46,2,17,0.118,0,4,0.0,3,7,0.429,0,3,3,9,2,0,2,3,7,-5,0,1997-98,Allen Iverson,,,0.3,20.0,8.3,4.5,16.3
21997,947,29700354,,PHI @ DET,L,35,5,13,0.385,1,1,1.0,1,2,0.5,0,3,3,2,2,0,4,3,12,-30,0,1997-98,Allen Iverson,,,3.6,18.1,7.9,4.5,13.9
21997,947,29700341,,PHI vs. MIA,L,39,4,12,0.333,2,6,0.333,2,2,1.0,0,3,3,3,2,0,3,5,12,-11,0,1997-98,Allen Iverson,,,5.2,17.6,7.2,4.3,13.0
21997,947,29700329,,PHI vs. MIN,L,38,7,17,0.412,3,5,0.6,5,8,0.625,0,1,1,6,2,0,1,3,22,-11,0,1997-98,Allen Iverson,,,16.0,17.1,7.1,3.9,12.5
21997,947,29700300,,PHI @ NYK,L,43,8,20,0.4,1,6,0.167,12,13,0.923,1,1,2,2,2,0,2,0,29,-4,0,1997-98,Allen Iverson,,,20.2,16.9,6.2,3.6,11.9
21997,947,29700292,,PHI vs. DEN,W,38,6,15,0.4,2,5,0.4,10,12,0.833,2,2,4,8,3,0,2,3,24,24,0,1997-98,Allen Iverson,,,22.5,18.5,6.7,3.6,13.8
21997,947,29700279,,PHI vs. TOR,L,41,8,16,0.5,0,0,0.0,5,11,0.455,2,0,2,7,4,2,2,2,21,-9,0,1997-98,Allen Iverson,,,19.5,17.7,6.3,3.6,13.2
21997,947,29700264,,PHI @ ORL,L,44,10,25,0.4,0,4,0.0,1,4,0.25,1,1,2,4,2,0,5,0,21,-4,0,1997-98,Allen Iverson,,,7.1,17.7,5.9,3.3,12.4
21997,947,29700257,,PHI vs. NYK,W,37,9,16,0.563,2,3,0.667,7,8,0.875,0,3,3,7,1,1,4,5,27,28,0,1997-98,Allen Iverson,,,20.5,18.7,5.5,2.9,12.6
21997,947,29700242,,PHI @ NJN,L,21,2,9,0.222,0,2,0.0,1,2,0.5,0,1,1,3,0,1,2,0,5,-15,0,1997-98,Allen Iverson,,,0.2,18.0,5.1,2.4,11.5
21997,947,29700230,,PHI @ MIA,L,37,10,19,0.526,1,3,0.333,0,0,0.0,1,2,3,2,2,0,4,2,21,-7,0,1997-98,Allen Iverson,,,11.6,19.4,4.4,2.4,12.6
21997,947,29700216,,PHI @ IND,L,35,6,18,0.333,1,5,0.2,0,0,0.0,3,0,3,7,3,1,3,1,13,-7,0,1997-98,Allen Iverson,,,10.1,19.5,4.9,2.4,13.3
21997,947,29700194,,PHI vs. LAL,W,40,12,21,0.571,1,4,0.25,6,7,0.857,2,0,2,8,4,0,3,1,31,5,0,1997-98,Allen Iverson,,,28.3,21.4,5.4,2.3,15.6
21997,947,29700184,,PHI vs. CLE,L,33,4,18,0.222,3,7,0.429,2,2,1.0,1,2,3,8,2,0,3,5,13,0,0,1997-98,Allen Iverson,,,5.9,20.5,5.6,2.5,14.6
21997,947,29700161,,PHI vs. ORL,L,38,7,21,0.333,0,4,0.0,0,1,0.0,0,1,1,12,1,0,0,0,14,-13,0,1997-98,Allen Iverson,,,11.4,19.0,6.6,2.4,13.7
21997,947,29700139,,PHI vs. WAS,W,37,8,15,0.533,0,0,0.0,13,17,0.765,0,2,2,4,3,0,1,3,29,-5,0,1997-98,Allen Iverson,,,24.3,19.5,6.2,2.2,13.9
21997,947,29700112,,PHI vs. BOS,L,34,5,16,0.313,1,4,0.25,0,1,0.0,0,4,4,3,2,0,4,5,11,-11,0,1997-98,Allen Iverson,,,0.7,18.5,5.8,2.4,12.0
21997,947,29700099,,PHI @ DAL,W,41,12,18,0.667,2,3,0.667,5,10,0.5,1,2,3,6,4,0,2,2,31,-4,0,1997-98,Allen Iverson,,,27.9,19.5,6.0,2.5,14.1
21997,947,29700093,,PHI @ HOU,W,41,11,17,0.647,2,5,0.4,2,4,0.5,1,4,5,15,1,0,0,3,26,13,0,1997-98,Allen Iverson,,,29.9,19.4,6.8,2.7,15.0
21997,947,29700075,,PHI vs. SEA,L,40,10,16,0.625,1,2,0.5,2,4,0.5,0,5,5,10,2,0,2,2,23,-5,0,1997-98,Allen Iverson,,,22.7,21.2,7.5,3.1,17.3
21997,947,29700052,,PHI @ MIL,L,42,14,23,0.609,1,2,0.5,4,8,0.5,0,4,4,3,4,1,4,2,33,-4,0,1997-98,Allen Iverson,,,24.1,22.4,7.6,3.2,18.5
21997,947,29700045,,PHI vs. ATL,L,40,8,17,0.471,1,5,0.2,4,5,0.8,1,3,4,11,4,0,2,3,21,3,0,1997-98,Allen Iverson,,,22.0,23.2,8.0,3.3,19.7
21997,947,29700018,,PHI @ CHI,L,40,5,15,0.333,0,2,0.0,3,4,0.75,1,0,1,4,3,1,8,3,13,-17,0,1997-98,Allen Iverson,,,2.1,21.4,7.6,3.2,17.1
21999,947,29901161,,PHI vs. IND,L,42,8,22,0.364,2,3,0.667,6,10,0.6,1,4,5,5,0,0,0,3,24,-6,0,1999-00,Allen Iverson,,,14.4,22.5,7.3,3.4,18.0
21999,947,29901146,,PHI vs. DET,W,43,11,22,0.5,1,3,0.333,7,9,0.778,0,4,4,7,3,0,7,3,30,11,0,1999-00,Allen Iverson,,,19.1,24.1,6.8,3.7,18.7
21999,947,29901138,,PHI @ ATL,W,39,12,20,0.6,0,0,0.0,3,6,0.5,0,2,2,3,2,0,5,3,27,10,0,1999-00,Allen Iverson,,,15.1,23.9,6.7,3.7,17.8
21999,947,29901123,,PHI vs. WAS,W,41,9,23,0.391,0,3,0.0,6,10,0.6,2,4,6,4,4,0,4,2,24,16,0,1999-00,Allen Iverson,,,14.5,25.2,6.8,3.9,19.2
21999,947,29901108,,PHI vs. MIA,W,38,11,23,0.478,2,5,0.4,9,12,0.75,2,2,4,4,2,0,5,1,33,9,0,1999-00,Allen Iverson,,,21.5,25.4,6.6,4.0,18.5
21999,947,29901099,,PHI @ ORL,L,38,7,22,0.318,3,5,0.6,1,2,0.5,2,2,4,6,2,0,4,0,18,-11,0,1999-00,Allen Iverson,,,9.2,24.6,5.7,3.9,16.5
21999,947,29901082,,PHI @ BOS,W,37,6,16,0.375,0,1,0.0,4,7,0.571,0,0,0,4,2,0,5,0,16,-6,0,1999-00,Allen Iverson,,,5.8,23.9,5.1,3.4,14.8
21999,947,29901069,,PHI vs. ATL,W,41,13,25,0.52,0,2,0.0,4,7,0.571,1,1,2,4,3,0,4,2,30,25,0,1999-00,Allen Iverson,,,18.5,23.6,5.2,3.2,14.2
21999,947,29901054,,PHI @ SAC,L,42,8,21,0.381,0,0,0.0,7,8,0.875,2,2,4,6,3,0,5,2,23,-23,0,1999-00,Allen Iverson,,,14.5,23.8,4.7,3.2,13.5
21999,947,29901039,,PHI @ LAL,L,37,6,20,0.3,0,3,0.0,3,4,0.75,1,4,5,6,2,0,1,1,15,-16,0,1999-00,Allen Iverson,,,9.7,24.0,4.9,3.6,14.2
21999,947,29901023,,PHI @ UTA,L,44,7,21,0.333,0,3,0.0,4,4,1.0,2,2,4,0,2,0,3,3,18,-21,0,1999-00,Allen Iverson,,,5.9,23.4,4.4,3.5,13.4
21999,947,29901015,,PHI @ MIN,W,45,15,28,0.536,1,4,0.25,12,14,0.857,3,2,5,4,2,0,4,2,43,-3,0,1999-00,Allen Iverson,,,31.3,24.7,4.1,3.6,14.6
21999,947,29901001,,PHI @ IND,W,40,14,25,0.56,1,4,0.25,4,6,0.667,2,6,8,1,1,0,0,4,33,16,0,1999-00,Allen Iverson,,,23.6,25.3,3.9,4.2,15.4
21999,947,29900985,,PHI vs. BOS,W,52,7,25,0.28,1,4,0.25,6,8,0.75,1,3,4,6,1,0,2,4,21,6,0,1999-00,Allen Iverson,,,8.7,25.0,4.1,4.0,14.9
21999,947,29900972,,PHI vs. TOR,W,41,17,29,0.586,1,3,0.333,9,9,1.0,0,4,4,4,3,0,0,2,44,21,0,1999-00,Allen Iverson,,,36.7,26.1,4.1,4.0,16.4
21999,947,29900956,,PHI @ CHH,W,43,9,24,0.375,3,5,0.6,4,7,0.571,0,2,2,6,1,0,0,2,25,-1,0,1999-00,Allen Iverson,,,15.6,26.8,4.1,3.8,17.0
21999,947,29900949,,PHI vs. ORL,W,42,8,22,0.364,0,2,0.0,2,6,0.333,0,3,3,10,9,0,2,1,18,-3,0,1999-00,Allen Iverson,,,18.7,27.0,4.7,4.1,18.3
21999,947,29900930,,PHI vs. UTA,W,40,8,20,0.4,4,5,0.8,4,4,1.0,0,5,5,9,3,0,3,1,24,5,0,1999-00,Allen Iverson,,,20.6,26.4,5.2,4.4,18.5
21999,947,29900912,,PHI @ CLE,W,45,10,29,0.345,0,3,0.0,8,11,0.727,0,4,4,1,0,0,5,4,28,-2,0,1999-00,Allen Iverson,,,5.8,26.9,4.7,4.4,17.7
21999,947,29900895,,PHI @ BOS,L,41,8,18,0.444,0,1,0.0,5,7,0.714,0,4,4,5,2,0,6,0,21,-13,0,1999-00,Allen Iverson,,,11.5,27.5,4.6,4.3,17.8
21999,947,29900880,,PHI vs. NYK,L,44,9,26,0.346,2,7,0.286,10,16,0.625,1,6,7,7,2,0,2,1,30,-9,0,1999-00,Allen Iverson,,,20.0,28.7,5.3,4.6,19.2
21999,947,29900869,,PHI vs. VAN,W,38,9,19,0.474,1,3,0.333,1,2,0.5,0,1,1,3,1,0,3,2,20,15,0,1999-00,Allen Iverson,,,9.5,26.4,5.2,4.2,17.1
21999,947,29900839,,PHI @ CHI,W,39,12,20,0.6,2,3,0.667,3,4,0.75,1,1,2,2,3,0,2,3,29,8,0,1999-00,Allen Iverson,,,21.6,26.0,5.3,3.6,16.9
21999,947,29900823,,PHI @ WAS,W,43,2,18,0.111,0,3,0.0,1,3,0.333,0,1,1,4,1,0,2,3,5,6,0,1999-00,Allen Iverson,,,-6.7,24.4,5.1,3.3,15.3
21999,947,29900808,,PHI vs. DAL,W,37,15,18,0.833,1,1,1.0,4,5,0.8,0,2,2,5,2,0,4,3,35,31,0,1999-00,Allen Iverson,,,28.9,23.5,5.2,3.1,14.6
21999,947,29900795,,PHI @ NYK,L,41,8,26,0.308,1,4,0.25,9,14,0.643,0,2,2,5,2,0,3,5,26,7,0,1999-00,Allen Iverson,,,10.1,23.6,5.1,3.1,14.0
21999,947,29900785,,PHI @ MIL,W,40,8,25,0.32,1,2,0.5,8,12,0.667,2,2,4,4,1,0,4,2,25,10,0,1999-00,Allen Iverson,,,10.1,24.3,4.5,3.2,13.1
21999,947,29900766,,PHI vs. LAC,W,41,9,22,0.409,1,4,0.25,3,4,0.75,1,3,4,6,1,1,3,2,22,22,0,1999-00,Allen Iverson,,,13.5,24.1,4.2,3.1,12.4
21999,947,29900743,,PHI vs. LAL,L,44,7,25,0.28,0,1,0.0,2,5,0.4,1,4,5,8,3,0,5,2,16,-9,0,1999-00,Allen Iverson,,,4.8,22.9,4.9,3.2,12.3
21999,947,29900728,,PHI vs. CLE,W,33,8,23,0.348,0,2,0.0,3,6,0.5,2,6,8,6,2,0,3,1,19,30,0,1999-00,Allen Iverson,,,10.9,22.7,5.0,3.6,12.3
21999,947,29900703,,PHI vs. CHH,L,43,11,24,0.458,2,3,0.667,4,8,0.5,0,4,4,4,2,0,2,1,28,-4,0,1999-00,Allen Iverson,,,17.6,22.5,4.7,3.3,12.0
21999,947,29900688,,PHI vs. NJN,W,44,15,28,0.536,1,4,0.25,10,10,1.0,1,4,5,5,0,0,3,1,41,14,0,1999-00,Allen Iverson,,,29.4,24.6,4.9,3.7,14.0
21999,947,29900678,,PHI @ IND,L,37,6,19,0.316,1,5,0.2,1,2,0.5,1,1,2,1,2,1,0,3,14,-20,0,1999-00,Allen Iverson,,,5.9,23.1,4.8,3.7,12.4
21999,947,29900671,,PHI vs. SAC,W,44,20,40,0.5,1,7,0.143,9,11,0.818,2,7,9,6,1,0,7,2,50,14,0,1999-00,Allen Iverson,,,30.1,27.6,5.0,4.5,16.1
21999,947,29900649,,PHI @ HOU,L,41,16,25,0.64,1,5,0.2,7,12,0.583,2,0,2,5,2,1,5,4,40,8,0,1999-00,Allen Iverson,,,27.9,28.1,5.0,4.5,16.0
21999,947,29900633,,PHI @ DAL,W,40,12,28,0.429,0,1,0.0,5,6,0.833,1,2,3,4,2,0,2,1,29,-2,0,1999-00,Allen Iverson,,,17.5,28.4,4.9,4.6,16.8
21999,947,29900628,,PHI @ DEN,L,42,9,22,0.409,0,1,0.0,11,13,0.846,1,2,3,4,2,0,2,1,29,-2,0,1999-00,Allen Iverson,,,20.1,28.8,4.9,4.5,17.8
21999,947,29900615,,PHI @ DET,L,46,10,26,0.385,1,3,0.333,6,12,0.5,1,4,5,6,2,0,5,0,27,-1,0,1999-00,Allen Iverson,,,13.5,29.3,4.9,4.6,17.8
21999,947,29900593,,PHI vs. PHX,L,41,7,28,0.25,0,6,0.0,4,8,0.5,1,3,4,7,4,0,2,3,18,2,0,1999-00,Allen Iverson,,,6.9,29.5,4.8,4.5,18.0
21999,947,29900565,,PHI vs. IND,W,41,14,31,0.452,1,5,0.2,8,8,1.0,2,3,5,6,1,0,6,3,37,6,0,1999-00,Allen Iverson,,,21.2,31.3,4.8,4.2,19.0
21999,947,29900553,,PHI @ CHH,L,45,15,26,0.577,1,2,0.5,4,7,0.571,1,4,5,2,0,0,6,4,35,-5,0,1999-00,Allen Iverson,,,17.3,32.0,4.6,4.3,19.0
21999,947,29900545,,PHI vs. ATL,W,35,11,24,0.458,0,2,0.0,3,3,1.0,0,0,0,6,5,0,1,0,25,19,0,1999-00,Allen Iverson,,,20.8,30.4,4.7,3.8,18.1
21999,947,29900530,,PHI vs. NJN,W,41,11,28,0.393,2,4,0.5,10,11,0.909,1,4,5,5,2,0,4,2,34,9,0,1999-00,Allen Iverson,,,21.0,32.4,5.1,4.1,19.6
21999,947,29900519,,PHI @ ATL,W,40,12,28,0.429,1,3,0.333,6,10,0.6,0,0,0,5,1,0,1,4,31,0,0,1999-00,Allen Iverson,,,16.5,30.5,5.0,3.2,18.3
21999,947,29900505,,PHI vs. ORL,W,40,12,29,0.414,3,5,0.6,8,10,0.8,0,1,1,7,5,0,0,2,35,2,0,1999-00,Allen Iverson,,,28.1,30.0,5.2,3.1,18.3
21999,947,29900474,,PHI vs. MIN,L,43,12,35,0.343,3,7,0.429,10,16,0.625,0,1,1,4,1,0,0,0,37,-13,0,1999-00,Allen Iverson,,,19.0,30.8,5.2,2.9,18.4
21999,947,29900441,,PHI vs. GSW,W,37,11,19,0.579,1,4,0.25,11,11,1.0,0,3,3,6,3,0,2,1,34,18,0,1999-00,Allen Iverson,,,30.8,31.3,5.4,2.9,19.5
21999,947,29900425,,PHI vs. MIL,W,43,16,38,0.421,2,5,0.4,11,18,0.611,2,2,4,4,1,0,1,5,45,2,0,1999-00,Allen Iverson,,,24.8,33.1,5.2,2.8,20.6
21999,947,29900421,,PHI @ POR,L,44,10,26,0.385,2,5,0.4,10,11,0.909,0,3,3,6,1,0,3,0,32,-15,0,1999-00,Allen Iverson,,,20.5,34.5,5.1,2.7,22.0
21999,947,29900410,,PHI @ GSW,W,40,12,25,0.48,1,1,1.0,9,11,0.818,0,1,1,4,2,0,8,2,34,4,0,1999-00,Allen Iverson,,,16.8,34.2,4.9,2.3,21.6
21999,947,29900396,,PHI @ VAN,W,43,9,27,0.333,0,5,0.0,11,12,0.917,2,2,4,5,4,0,1,2,29,17,0,1999-00,Allen Iverson,,,21.0,33.6,5.2,2.2,21.9
